match_id,home_position,home_played_matches,home_wins,home_draws,home_loses,home_goals_scored,home_goals_conceded,home_goal_difference,home_team_wins_in_last_5_matches,home_team_draws_in_last_5_matches,home_team_loses_in_last_5_matches,home_team_scored_goals_in_last_5_matches,home_team_conceded_goals_in_last_5_matches,away_position,away_played_matches,away_wins,away_draws,away_loses,away_goals_scored,away_goals_conceded,away_goal_difference,away_team_wins_in_last_5_matches,away_team_draws_in_last_5_matches,away_team_loses_in_last_5_matches,away_team_scored_goals_in_last_5_matches,away_team_conceded_goals_in_last_5_matches,result,home_odds,draw_odds,away_odds
31090,4,10,6,3,1,10,7,3,1,3,1,4,6,1,10,7,2,1,25,12,13,5,0,0,17,6,0,2.770,3.310,2.560
31091,12,10,3,3,4,11,9,2,2,1,2,6,4,10,10,4,3,3,16,15,1,1,2,2,7,10,0,1.550,3.810,6.690
31092,18,10,2,0,8,6,15,-9,1,0,4,4,8,7,10,5,2,3,13,11,2,3,0,2,7,7,0,2.840,3.080,2.630
31093,20,10,1,2,7,10,23,-13,1,0,4,5,13,19,10,0,5,5,8,17,-9,0,2,3,4,10,1,2.260,3.220,3.280
31094,4,10,7,0,3,18,8,10,3,0,2,11,5,17,10,3,1,6,8,12,-4,3,0,2,6,4,0,1.240,5.860,12.530
31095,15,10,3,2,5,10,14,-4,2,2,1,8,8,3,10,6,3,1,21,8,13,5,0,0,11,2,1,4.370,3.560,1.830
31096,6,10,6,0,4,15,15,0,3,0,2,9,5,8,10,5,1,4,12,15,-3,2,1,2,4,7,2,2.010,3.330,3.860
31097,16,10,3,2,5,10,14,-4,2,2,1,6,6,5,10,5,3,2,13,10,3,2,1,2,5,5,1,2.300,3.180,3.260
31098,12,10,3,3,4,13,10,3,0,2,3,4,7,9,10,4,3,3,18,14,4,1,2,2,7,7,1,2.070,3.260,3.720
31099,16,10,3,2,5,11,15,-4,1,1,3,5,9,15,10,3,2,5,11,15,-4,2,1,2,5,6,2,2.270,3.180,3.280
31100,6,11,6,1,4,15,16,-1,3,1,1,7,7,8,11,5,2,4,13,14,-1,2,0,3,5,9,1,1.660,3.730,5.360
31101,19,11,0,6,5,8,17,-9,0,3,2,3,8,18,11,3,0,8,9,15,-6,2,0,3,6,6,2,2.210,3.220,3.410
31102,12,11,4,2,5,12,15,-3,3,1,1,6,4,10,11,4,3,4,13,10,3,3,1,1,7,3,2,5.000,3.460,1.770
31103,18,11,3,1,7,9,16,-7,2,0,3,5,8,15,11,3,3,5,10,14,-4,1,3,1,7,8,1,3.360,3.280,2.200
31104,4,11,6,4,1,21,8,13,4,1,0,9,1,16,11,3,3,5,10,14,-4,1,3,1,4,5,0,1.250,5.910,12.240
31105,17,11,3,2,6,11,16,-5,1,1,3,4,8,13,11,3,4,4,14,11,3,0,2,3,4,7,0,2.310,3.160,3.250
31106,3,11,7,2,2,25,13,12,4,0,1,12,6,8,11,6,0,5,16,18,-2,2,0,3,8,7,0,1.960,3.500,3.880
31107,9,11,4,4,3,19,15,4,1,3,1,7,6,1,11,8,0,3,22,9,13,3,0,2,11,5,2,3.770,3.380,2.030
31108,6,11,5,4,2,13,10,3,2,1,2,4,4,20,11,1,3,7,10,23,-13,1,1,3,4,8,0,1.710,3.600,5.220
31109,11,11,4,3,4,17,17,0,0,2,3,6,11,2,11,7,3,1,11,7,4,2,3,0,4,2,2,2.730,3.160,2.680
31110,16,12,4,0,8,11,15,-4,3,0,2,7,3,3,12,8,2,2,27,13,14,4,0,1,10,4,1,4.870,3.560,1.760
31111,7,12,5,3,4,16,11,5,3,1,1,7,3,6,12,6,2,4,15,16,-1,3,2,0,7,3,0,1.600,3.710,6.360
31112,8,12,5,3,4,13,14,-1,2,1,2,5,6,11,12,4,3,5,17,18,-1,0,2,3,5,10,2,2.620,3.150,2.800
31113,20,12,1,3,8,10,24,-14,0,1,4,2,8,14,12,3,4,5,14,12,2,0,1,4,3,7,2,2.800,3.010,2.720
31114,1,12,9,0,3,24,9,15,3,0,2,10,5,13,12,4,2,6,13,18,-5,2,1,2,6,7,1,1.490,4.220,6.860
31115,16,12,3,4,5,12,16,-4,1,3,1,8,9,5,12,6,4,2,14,10,4,3,1,1,5,3,0,2.030,3.330,3.790
31116,3,12,8,3,1,12,7,5,3,2,0,4,1,18,12,3,2,7,11,18,-7,2,1,2,7,8,0,1.200,6.470,15.230
31117,9,12,6,0,6,16,20,-4,1,0,4,6,9,12,12,4,2,6,12,16,-4,2,1,2,3,4,1,1.480,4.180,7.150
31118,17,12,3,3,6,10,15,-5,1,2,2,3,5,10,12,4,4,4,19,17,2,1,2,2,6,7,0,2.140,3.320,3.480
31119,19,12,0,6,6,8,19,-11,0,2,3,2,9,4,12,7,4,1,22,8,14,4,1,0,6,1,2,7.350,4.560,1.430
31120,7,13,6,2,5,15,17,-2,3,1,1,6,3,12,13,4,4,5,19,18,1,1,2,2,6,6,0,1.570,3.900,6.160
31121,9,13,5,3,5,18,18,0,1,1,3,5,9,17,13,4,1,8,13,17,-4,3,1,1,9,4,0,1.630,3.650,5.950
31122,11,13,4,4,5,16,13,3,1,1,3,3,5,15,13,4,3,6,11,15,-4,2,1,2,3,4,2,2.180,3.140,3.580
31123,16,13,4,3,6,15,20,-5,2,2,1,7,6,9,13,6,1,6,17,21,-4,1,1,3,6,8,0,2.940,3.220,2.460
31124,18,13,3,2,8,11,22,-11,1,1,3,5,12,19,13,0,6,7,8,21,-13,0,1,4,1,10,0,2.560,3.200,2.830
31125,13,13,4,4,5,14,17,-3,1,3,1,7,8,20,13,1,3,9,11,26,-15,0,1,4,3,7,2,1.580,3.780,6.340
31126,14,13,4,3,6,13,17,-4,1,2,2,3,5,7,13,6,3,4,17,11,6,4,0,1,8,3,2,6.410,3.720,1.590
31127,4,13,8,3,2,29,15,14,3,1,1,9,5,10,13,5,3,5,13,15,-2,1,1,3,2,7,2,1.490,4.160,6.950
31128,2,13,8,4,1,24,8,16,4,1,0,6,0,1,13,9,3,1,16,7,9,4,1,0,8,1,0,1.670,3.730,5.360
31129,7,13,6,4,3,15,12,3,2,1,2,4,4,3,13,9,1,3,26,11,15,3,1,1,11,5,1,3.630,3.350,2.080
31130,10,14,6,1,7,17,22,-5,0,1,4,3,9,5,14,7,3,4,20,11,9,4,0,1,9,3,2,3.490,3.220,2.190
31131,2,14,9,3,2,17,9,8,4,0,1,8,2,15,14,4,4,6,15,19,-4,1,3,1,8,8,0,1.620,3.880,5.600
31132,8,14,6,3,5,20,18,2,2,1,2,7,6,4,14,8,3,3,29,17,12,2,1,2,7,6,1,2.750,3.070,2.720
31133,9,14,6,3,5,15,15,0,2,1,2,4,5,16,14,4,3,7,13,20,-7,1,1,3,2,7,0,1.800,3.470,4.750
31134,18,14,4,1,9,13,19,-6,2,1,2,7,5,2,14,9,4,1,26,9,17,4,1,0,7,1,0,7.250,4.350,1.460
31135,19,14,2,3,9,13,27,-14,1,1,3,4,6,7,14,7,2,5,19,18,1,3,1,1,8,3,1,5.070,3.490,1.750
31136,3,14,9,2,3,27,12,15,3,2,0,11,4,11,14,5,3,6,14,17,-3,2,1,2,5,6,0,1.470,4.300,7.070
31137,17,14,4,2,8,14,24,-10,2,1,2,8,13,13,14,4,4,6,18,16,2,1,1,3,5,7,2,3.080,3.160,2.410
31138,14,14,4,4,6,20,22,-2,0,2,3,3,9,6,14,6,5,3,16,13,3,2,2,1,4,3,2,2.400,3.190,3.070
31139,20,14,0,6,8,10,24,-14,0,1,4,2,9,12,14,5,3,6,16,20,-4,2,2,1,6,6,2,2.880,3.150,2.560
31140,16,15,4,4,7,15,20,-5,1,2,2,5,6,15,15,5,1,9,16,21,-5,3,1,1,10,6,2,1.930,3.290,4.320
31141,17,15,4,3,8,13,23,-10,1,1,3,2,8,18,15,4,2,9,14,26,-12,1,1,3,6,14,0,1.740,3.630,4.960
31142,13,15,5,3,7,14,20,-6,2,1,2,4,6,1,15,10,3,2,18,9,9,4,0,1,8,2,2,4.000,3.330,1.990
31143,11,15,5,4,6,20,16,4,2,1,2,7,6,7,15,7,3,5,18,15,3,2,1,2,5,4,0,2.480,3.050,3.080
31144,10,15,6,3,6,17,20,-3,3,1,1,6,5,19,15,2,4,9,13,27,-14,1,2,2,3,4,0,1.680,3.600,5.480
31145,5,15,8,3,4,22,11,11,5,0,0,11,2,2,15,10,2,3,30,12,18,3,2,0,12,4,0,1.640,3.620,5.970
31146,8,15,7,3,5,19,18,1,2,2,1,7,3,20,15,0,6,9,10,25,-15,0,1,4,2,8,1,1.340,4.840,9.710
31147,3,15,9,4,2,28,12,16,3,1,1,7,4,4,15,8,4,3,30,18,12,1,2,2,5,6,1,1.600,3.940,5.700
31148,13,15,6,1,8,17,24,-7,0,1,4,2,9,16,15,4,4,7,21,25,-4,0,1,4,3,11,1,1.490,4.130,7.060
31149,13,16,6,1,9,17,21,-4,3,1,1,8,6,9,16,7,3,6,20,20,0,3,1,1,8,5,2,2.400,3.080,3.180
31150,9,16,7,3,6,18,16,2,2,1,2,5,2,3,16,9,5,2,28,12,16,3,1,1,7,4,2,5.790,3.760,1.630
31151,19,16,2,4,10,13,30,-17,1,1,3,3,7,4,16,9,3,4,25,12,13,5,0,0,12,2,2,9.900,4.390,1.380
31152,2,16,10,2,4,31,15,16,2,2,1,9,6,10,16,6,4,6,21,16,5,3,0,2,7,5,0,1.460,4.200,7.500
31153,18,16,4,2,10,15,30,-15,1,1,3,6,14,8,16,7,4,5,20,19,1,1,3,1,5,3,2,5.060,3.660,1.710
31154,1,16,11,3,2,22,9,13,4,0,1,11,2,12,16,6,2,8,18,25,-7,0,2,3,2,7,2,1.770,3.540,4.830
31155,5,16,8,5,3,30,18,12,1,3,1,5,5,17,16,4,4,8,15,21,-6,1,1,3,5,7,0,1.490,4.250,6.810
31156,16,16,4,5,7,22,26,-4,0,1,4,3,11,14,16,5,3,8,17,24,-7,2,1,2,6,8,0,2.110,3.310,3.570
31157,11,15,6,4,5,21,19,2,2,1,2,5,4,15,16,5,3,8,14,24,-10,2,0,3,4,10,2,1.680,3.600,5.490
31158,20,16,0,7,9,11,26,-15,0,1,4,3,9,7,15,7,5,3,19,14,5,2,2,1,6,4,1,2.710,3.220,2.650
31159,17,17,4,4,9,15,23,-8,1,0,4,3,7,14,17,5,5,7,24,26,-2,1,1,3,5,9,2,2.260,3.130,3.430
31160,12,17,6,4,7,21,18,3,3,0,2,7,6,5,17,9,5,3,32,18,14,1,3,1,5,5,1,3.430,3.250,2.190
31161,8,17,8,3,6,23,22,1,4,1,0,10,4,1,17,11,3,3,23,11,12,3,0,2,11,4,2,3.430,3.190,2.220
31162,4,17,10,3,4,28,14,14,5,0,0,12,3,20,17,0,8,9,12,27,-15,0,2,3,4,8,0,1.180,6.730,17.440
31163,11,17,7,2,8,20,26,-6,1,2,2,4,6,19,17,2,4,11,15,33,-18,1,1,3,5,9,1,1.390,4.580,8.870
31164,6,17,8,4,5,24,21,3,2,2,1,9,5,15,17,6,1,10,19,24,-5,2,1,2,8,9,2,1.510,4.050,6.790
31165,3,17,10,5,2,31,13,18,3,1,1,9,5,13,16,6,4,6,21,20,1,2,1,2,4,3,0,1.390,4.600,8.420
31166,16,17,5,3,9,17,26,-9,1,1,3,5,10,2,17,11,2,4,33,15,18,2,2,1,9,6,2,4.440,3.520,1.830
31167,7,16,7,6,3,20,15,5,2,2,1,7,5,18,17,4,2,11,17,34,-17,1,0,4,6,16,1,1.540,4.020,6.480
31168,14,17,6,3,8,15,24,-9,3,0,2,5,9,9,17,7,3,7,19,19,0,2,0,3,6,5,0,2.240,3.200,3.390
31169,19,18,2,5,11,15,33,-18,1,2,2,4,7,11,18,7,3,8,17,25,-8,3,0,2,6,10,0,2.970,3.140,2.490
31170,2,18,12,2,4,36,16,20,3,1,1,10,5,10,18,7,3,8,20,26,-6,1,2,2,3,5,2,1.820,3.480,4.560
31171,5,18,9,6,3,35,21,14,1,3,1,6,6,7,18,8,4,6,24,22,2,2,2,1,9,5,1,2.020,3.380,3.790
31172,10,18,7,3,8,20,21,-1,2,0,3,7,6,17,18,4,4,10,17,26,-9,0,0,5,3,9,2,2.290,3.140,3.320
31173,15,18,7,1,10,20,24,-4,3,0,2,7,7,12,18,6,5,7,24,21,3,2,1,2,8,8,2,2.380,3.070,3.220
31174,18,18,4,3,11,19,36,-17,1,1,3,8,14,2,18,11,5,2,33,14,19,3,1,1,9,6,2,12.110,6.190,1.230
31175,1,18,12,3,3,24,11,13,3,0,2,8,4,7,17,7,7,3,22,17,5,1,3,1,8,7,2,1.580,3.870,6.080
31176,13,18,6,5,7,27,28,-1,2,1,2,8,10,4,18,11,3,4,31,14,17,5,0,0,14,3,2,7.410,4.060,1.480
31177,14,17,6,4,7,22,22,0,2,1,2,5,4,8,18,8,3,7,23,23,0,4,0,1,8,3,2,1.900,3.330,4.370
31178,20,18,0,8,10,12,30,-18,0,2,3,4,9,16,18,5,3,10,18,29,-11,1,0,4,5,12,2,2.270,3.220,3.280
31179,11,19,7,3,9,20,23,-3,1,0,4,5,8,3,19,12,3,4,24,12,12,3,0,2,7,3,1,3.760,3.290,2.070
31180,1,19,12,5,2,38,15,23,3,1,1,12,6,6,18,8,7,3,23,17,6,2,3,0,8,5,0,1.290,5.420,10.820
31181,14,18,6,4,8,22,23,-1,1,1,3,4,5,18,19,4,3,12,20,41,-21,0,1,4,6,17,0,1.310,5.200,10.380
31182,15,19,7,1,11,20,25,-5,3,0,2,7,6,9,19,8,3,8,23,27,-4,2,2,1,6,5,1,3.640,3.220,2.130
31183,19,19,3,5,11,17,34,-17,1,2,2,4,7,14,19,6,5,8,28,30,-2,2,1,2,8,8,0,2.620,3.120,2.840
31184,10,19,7,5,7,25,21,4,3,1,1,7,5,7,19,9,3,7,24,23,1,4,0,1,8,3,1,2.500,3.060,3.040
31185,17,19,5,4,10,19,26,-7,1,0,4,4,7,16,19,6,3,10,19,29,-10,2,0,3,6,9,0,1.790,3.510,4.740
31186,8,19,8,5,6,25,23,2,1,3,1,6,5,4,19,12,2,5,37,19,18,3,0,2,10,7,0,2.420,3.240,2.990
31187,5,19,9,7,3,36,22,14,1,4,0,7,5,20,19,0,8,11,12,31,-19,0,2,3,2,7,1,1.350,4.890,9.190
31188,13,19,7,3,9,18,27,-9,2,0,3,4,10,3,19,12,3,4,33,15,18,5,0,0,13,4,2,6.290,3.780,1.590
31189,7,19,8,7,4,24,20,4,2,2,1,8,7,11,19,7,4,8,26,25,1,1,1,3,6,7,1,2.500,3.160,2.940
31190,8,20,9,4,7,25,24,1,3,1,1,8,4,6,20,9,5,6,27,23,4,2,2,1,8,5,1,3.060,3.210,2.410
31191,19,20,4,3,13,22,45,-23,0,1,4,8,19,12,20,7,4,9,21,24,-3,0,1,4,3,9,1,3.340,3.370,2.180
31192,4,20,12,2,6,37,21,16,2,0,3,7,9,11,20,7,5,8,27,26,1,1,1,3,6,7,0,1.790,3.480,4.760
31193,3,20,12,4,4,25,13,12,2,1,2,7,4,18,20,4,5,11,19,35,-16,2,1,2,6,8,1,1.370,4.660,9.200
31194,2,20,13,3,4,37,15,22,5,0,0,15,4,5,20,9,8,3,37,23,14,1,4,0,7,5,0,1.620,3.760,5.900
31195,9,20,8,4,8,25,29,-4,2,3,0,8,5,10,20,7,6,7,26,22,4,2,2,1,6,6,0,1.640,3.630,5.950
31196,17,20,6,3,11,19,33,-14,2,0,3,6,10,13,20,7,3,10,18,31,-13,2,0,3,4,11,0,2.740,3.120,2.700
31197,14,20,6,5,9,29,32,-3,2,1,2,8,7,1,20,13,5,2,41,16,25,4,1,0,13,4,2,6.960,4.310,1.470
31198,7,20,8,8,4,25,21,4,1,3,1,6,7,15,20,7,2,11,22,27,-5,2,1,2,6,6,2,1.840,3.410,4.580
31199,20,20,0,9,11,13,32,-19,0,3,2,3,7,16,20,6,4,10,23,26,-3,2,0,3,8,6,1,2.930,3.210,2.470
31200,13,21,7,5,9,21,24,-3,0,2,3,3,8,7,21,8,8,5,25,23,2,1,2,2,5,8,1,2.460,3.130,3.030
31201,18,21,4,6,11,20,36,-16,2,2,1,7,6,14,21,7,3,11,23,34,-11,2,0,3,6,10,1,2.230,3.200,3.410
31202,5,21,9,8,4,37,24,13,1,3,1,7,6,19,21,4,4,13,22,45,-23,0,2,3,7,15,0,1.210,6.340,13.610
31203,13,21,8,2,11,24,27,-3,2,1,2,7,6,17,21,6,5,10,31,36,-5,2,0,3,9,10,0,2.130,3.270,3.580
31204,10,21,7,6,8,27,26,1,1,2,2,6,10,2,21,14,3,4,38,15,23,5,0,0,13,3,2,6.980,3.800,1.540
31205,16,21,6,5,10,24,27,-3,2,1,2,9,6,3,21,13,2,6,39,21,18,3,0,2,8,6,1,3.080,3.300,2.340
31206,6,21,9,6,6,29,25,4,2,2,1,9,6,4,21,12,5,4,26,14,12,1,2,2,4,5,0,2.450,3.260,2.960
31207,1,21,14,5,2,45,18,27,5,0,0,17,6,8,21,9,5,7,27,26,1,2,2,1,7,6,0,1.280,5.520,11.000
31208,12,21,7,5,9,27,28,-1,1,1,3,6,8,20,21,0,10,11,14,33,-19,0,3,2,3,7,1,1.500,4.090,6.920
31209,15,21,7,3,11,19,35,-16,2,0,3,5,11,9,21,9,4,8,29,30,-1,3,2,0,11,5,1,3.180,3.210,2.320
31210,7,22,8,9,5,26,24,2,1,2,2,4,7,5,22,10,8,4,40,25,15,1,3,1,8,7,2,3.190,3.220,2.340
31211,9,22,9,5,8,28,31,-3,1,2,2,5,9,15,22,7,4,11,19,35,-16,1,1,3,4,11,1,2.040,3.330,3.780
31212,3,22,13,3,6,39,21,18,2,1,2,6,6,18,22,4,7,11,21,37,-16,2,3,0,6,4,0,1.430,4.440,7.680
31213,19,22,4,4,14,23,48,-25,0,2,3,6,14,10,22,9,2,11,27,29,-2,3,1,1,8,5,0,3.030,3.260,2.390
31214,5,22,12,5,5,26,17,9,1,2,2,3,6,12,22,7,6,9,27,30,-3,1,2,2,6,12,0,1.550,3.840,6.720
31215,2,22,15,3,4,42,15,27,5,0,0,14,1,16,22,6,6,10,24,27,-3,2,2,1,9,4,0,1.230,5.870,14.200
31216,8,22,9,5,8,29,30,-1,2,3,0,9,4,1,22,15,5,2,50,19,31,5,0,0,19,6,2,4.020,3.530,1.920
31217,14,22,7,4,11,24,35,-11,2,1,2,7,9,6,22,10,6,6,32,25,7,2,2,1,8,4,2,4.110,3.520,1.900
31218,17,22,6,5,11,33,39,-6,1,0,4,9,13,11,22,7,6,9,27,28,-1,1,2,2,5,6,1,2.710,3.180,2.700
31219,20,22,0,11,11,14,33,-19,0,3,2,2,6,13,22,7,6,9,22,25,-3,0,3,2,3,6,0,2.410,3.200,3.050
31220,10,23,9,2,12,27,30,-3,2,1,2,7,6,3,23,14,3,6,41,22,19,2,1,2,5,6,1,3.510,3.290,2.160
31221,16,23,6,6,11,24,28,-4,2,2,1,7,2,9,23,9,5,9,29,32,-3,2,2,1,9,6,1,2.620,3.180,2.800
31222,13,23,7,6,10,23,27,-4,0,3,2,3,6,8,23,9,6,8,29,32,-3,1,3,1,6,9,1,2.390,3.140,3.160
31223,19,23,5,4,14,24,48,-24,1,1,3,5,12,2,23,16,3,4,43,15,28,5,0,0,12,1,2,13.350,5.880,1.240
31224,6,23,11,6,6,34,25,9,3,2,0,10,3,14,23,7,5,11,20,36,-16,0,2,3,3,11,1,1.530,4.070,6.540
31225,1,23,16,5,2,52,19,33,5,0,0,19,5,18,23,4,7,12,22,39,-17,2,2,1,7,6,0,1.150,7.560,20.040
31226,5,23,11,8,4,42,25,17,2,2,1,7,4,17,23,6,6,11,35,41,-6,0,1,4,8,13,0,1.410,4.520,8.020
31227,7,23,8,9,6,26,26,0,0,2,3,3,9,16,23,7,4,12,24,37,-13,2,1,2,6,8,1,1.810,3.470,4.670
31228,11,23,7,7,9,29,30,-1,1,3,1,7,7,12,23,7,6,10,27,31,-4,1,1,3,3,10,2,1.720,3.550,5.300
31229,20,23,1,11,11,16,34,-18,1,3,1,4,4,4,23,13,5,5,27,17,10,1,2,2,3,6,1,4.270,3.480,1.880
31230,9,24,9,6,9,29,32,-3,1,3,1,6,5,20,24,1,12,11,19,37,-18,1,4,0,7,6,0,1.510,4.160,6.610
31231,18,24,4,7,13,22,40,-18,1,2,2,5,6,5,24,12,8,4,44,26,18,3,1,1,8,4,2,4.470,3.470,1.850
31232,10,24,8,6,10,29,32,-3,1,1,3,4,11,8,24,8,10,6,28,28,0,0,3,2,4,8,1,2.650,3.050,2.870
31233,9,24,9,7,8,29,32,-3,0,4,1,5,9,19,24,5,4,15,24,50,-26,1,1,3,4,9,2,1.560,4.040,6.030
31234,2,24,17,3,4,45,15,30,5,0,0,12,0,1,24,17,5,2,53,19,34,5,0,0,15,4,0,2.150,3.210,3.640
31235,4,24,14,4,6,42,23,19,2,2,1,5,4,5,24,13,6,5,30,20,10,1,3,1,6,8,0,2.250,3.240,3.330
31236,6,24,11,7,6,35,26,9,3,2,0,10,3,16,24,6,7,11,24,28,-4,1,3,1,5,2,0,1.660,3.740,5.510
31237,15,24,7,5,12,26,39,-13,1,2,2,7,10,12,24,7,7,10,30,32,-2,0,3,2,4,7,2,3.050,3.200,2.420
31238,17,24,6,6,12,36,43,-7,0,1,4,8,13,13,24,7,7,10,23,27,-4,0,4,1,3,4,1,2.130,3.270,3.580
31239,14,24,7,6,11,21,37,-16,0,3,2,3,10,11,24,9,3,12,28,31,-3,2,2,1,8,6,2,2.110,3.210,3.730
31240,10,25,10,3,12,29,31,-2,3,1,1,7,4,1,25,18,3,4,46,15,31,5,0,0,9,0,1,7.010,3.550,1.600
31241,5,25,13,6,6,31,22,9,1,2,2,6,9,17,25,6,7,12,36,43,-7,0,2,3,7,11,0,1.560,4.010,6.100
31242,20,25,1,12,12,21,42,-21,1,3,1,8,10,11,25,8,7,10,30,33,-3,1,1,3,4,11,0,2.380,3.190,3.120
31243,13,25,7,8,10,23,27,-4,0,4,1,2,3,3,25,15,4,6,44,24,20,3,2,0,7,3,2,3.680,3.240,2.110
31244,18,25,6,4,15,26,51,-25,2,1,2,4,6,7,25,10,6,9,34,34,0,2,2,1,9,5,1,4.990,3.680,1.720
31245,16,25,6,7,12,25,30,-5,0,3,2,2,4,14,25,7,6,12,21,38,-17,0,3,2,3,7,0,2.020,3.240,3.960
31246,5,25,13,8,4,47,27,20,4,0,1,10,4,15,25,7,5,13,27,42,-15,1,2,2,8,9,0,1.320,5.030,9.850
31247,8,25,8,11,6,29,29,0,0,3,2,4,8,10,25,9,7,9,30,34,-4,0,3,2,5,10,0,2.050,3.190,3.930
31248,12,25,8,7,10,33,33,0,1,2,2,6,7,19,25,4,7,14,23,43,-20,0,2,3,4,8,1,1.590,3.780,6.220
31249,2,25,17,5,3,53,20,33,4,0,1,12,4,6,25,12,7,6,37,27,10,3,2,0,10,4,1,1.580,3.940,5.970
31250,10,26,9,7,10,32,37,-5,0,2,3,5,11,4,26,14,8,4,52,27,25,5,0,0,15,3,2,4.430,3.500,1.840
31251,6,26,12,8,6,38,28,10,3,2,0,9,3,11,26,8,8,10,33,33,0,1,3,1,6,5,0,1.760,3.530,4.880
31252,19,26,4,8,14,23,43,-20,0,2,3,3,7,13,26,7,8,11,25,30,-5,0,3,2,4,6,1,2.390,3.080,3.180
31253,12,26,8,7,11,31,36,-5,1,1,3,4,10,14,26,7,7,12,27,31,-4,1,2,2,3,4,0,3.120,3.040,2.440
31254,1,26,18,4,4,46,15,31,4,1,0,8,0,5,26,14,6,6,34,23,11,2,1,2,8,9,0,1.560,3.800,6.520
31255,16,26,7,5,14,27,47,-20,0,2,3,4,13,9,26,10,4,12,29,31,-2,2,2,1,5,4,1,2.720,3.140,2.700
31256,17,26,6,7,13,37,46,-9,0,2,3,6,10,18,26,6,5,15,26,51,-25,2,1,2,4,6,0,1.630,3.910,5.360
31257,15,26,7,6,13,22,40,-18,0,3,2,3,5,20,26,2,12,12,24,43,-19,2,2,1,10,10,0,2.040,3.390,3.710
31258,4,26,16,4,6,47,26,21,3,2,0,8,5,2,26,17,6,3,54,21,33,3,1,1,9,3,1,3.140,3.240,2.330
31259,8,26,10,7,9,34,34,0,1,3,1,5,4,7,26,9,11,6,32,31,1,1,3,1,7,8,2,1.720,3.580,5.170
31260,3,27,15,8,4,55,28,27,5,0,0,15,3,4,27,16,5,6,48,27,21,3,2,0,9,6,0,2.080,3.310,3.730
31261,2,27,17,7,3,55,22,33,2,2,1,5,3,10,27,9,7,11,32,36,-4,2,1,2,5,6,0,1.170,7.060,17.520
31262,20,27,2,12,13,24,45,-21,2,1,2,10,12,16,27,7,7,13,39,46,-7,1,2,2,6,7,2,2.440,3.370,2.880
31263,14,27,7,9,11,26,31,-5,0,3,2,4,6,2,27,19,4,4,48,15,33,4,1,0,6,0,2,7.270,3.850,1.520
31264,9,27,10,5,12,29,31,-2,1,3,1,2,2,19,27,4,9,14,24,44,-20,0,2,3,3,7,1,1.930,3.240,4.380
31265,18,27,6,5,16,26,53,-27,2,1,2,3,5,15,27,8,6,13,24,40,-16,1,2,2,5,5,0,3.380,3.280,2.190
31266,16,27,7,7,13,27,32,-5,1,1,3,3,5,11,27,9,7,11,33,40,-7,0,2,3,5,9,0,2.000,3.290,3.980
31267,5,27,14,6,7,34,25,9,2,1,2,8,8,17,27,7,6,14,27,47,-20,0,2,3,3,12,0,1.280,5.560,10.800
31268,7,27,10,11,6,34,31,3,2,2,1,8,7,6,27,13,8,6,39,28,11,3,2,0,7,3,0,3.060,3.210,2.390
31269,12,27,8,8,11,33,34,-1,1,2,2,6,6,8,27,10,7,10,34,36,-2,1,2,2,5,6,1,2.330,3.160,3.220
31270,1,28,20,4,4,50,15,35,4,1,0,7,0,7,28,11,11,6,36,31,5,3,2,0,10,5,0,1.330,4.780,11.000
31271,11,28,9,7,12,33,41,-8,0,1,4,4,9,13,28,8,7,13,42,46,-4,2,1,2,7,5,1,2.180,3.220,3.510
31272,5,28,15,6,7,37,26,11,2,1,2,10,9,9,28,10,6,12,29,31,-2,1,4,0,2,1,0,1.550,3.900,6.570
31273,19,28,4,10,14,24,44,-20,0,3,2,2,5,18,28,7,5,16,28,53,-25,2,1,2,4,5,0,1.920,3.350,4.290
31274,11,28,9,7,12,33,39,-6,2,1,2,6,8,6,28,13,8,7,39,30,9,2,2,1,5,5,1,3.890,3.250,2.040
31275,5,28,16,5,7,49,31,18,2,2,1,8,9,20,28,2,12,14,24,48,-24,1,1,3,8,14,1,1.300,5.190,10.360
31276,14,28,8,7,13,28,32,-4,2,1,2,4,4,12,28,8,9,11,34,35,-1,1,2,2,5,5,0,2.580,3.040,2.940
31277,8,28,10,8,10,35,37,-2,1,3,1,6,5,15,28,7,9,12,26,33,-7,0,3,2,3,6,0,1.620,3.660,6.050
31278,17,28,7,6,15,28,50,-22,0,2,3,4,13,2,28,18,7,3,58,23,35,2,2,1,6,4,2,10.220,5.380,1.300
31279,16,28,8,6,14,24,42,-18,1,1,3,4,6,3,28,16,8,4,59,29,30,5,0,0,17,4,2,4.370,3.460,1.860
31280,11,29,9,8,12,34,42,-8,0,1,4,5,10,17,29,7,6,16,28,51,-23,0,1,4,2,12,1,1.700,3.670,5.190
31281,3,29,17,8,4,61,30,31,5,0,0,17,4,5,29,16,6,7,39,27,12,3,0,2,9,7,1,1.700,3.690,5.140
31282,15,29,7,9,13,26,35,-9,0,2,3,3,8,9,29,10,6,13,30,33,-3,1,3,1,2,2,0,2.200,3.120,3.560
31283,18,29,7,5,17,29,55,-26,2,1,2,5,5,5,29,16,6,7,50,32,18,2,2,1,8,9,1,6.370,4.080,1.530
31284,6,29,13,9,7,39,30,9,2,2,1,4,4,8,29,11,8,10,37,37,0,2,2,1,8,5,1,1.960,3.350,4.060
